3.967624141000720972e-04,4.177123679252811583e-04,4.314399000707319631e-04,4.364587474246922616e-04,4.318446519785898441e-04,4.173763716715933603e-04,3.935507923695930055e-04,3.614672266315371862e-04,3.226155540762207230e-04,2.786273440521930267e-04,2.310501101920048317e-04,1.811866248040555627e-04,1.300156521943721111e-04,7.818887619402345446e-05,2.608677067348144640e-05,-2.608677067348144640e-05,-7.818887619402345446e-05,-1.300156521943669069e-04,-1.811866248040555627e-04,-2.310501101920048317e-04,-2.786273440521930267e-04,-3.226155540762172536e-04,-3.614672266315302473e-04,-3.935507923695999444e-04,-4.173763716715933603e-04,-4.318446519785898441e-04,-4.364587474246922616e-04,-4.314399000707250242e-04,-4.177123679252672805e-04,-3.967624141000755666e-04
5.244853120985396022e-04,5.573526011035043193e-04,5.798675201337186169e-04,5.895173969603997866e-04,5.847406620182807324e-04,5.652080116641672314e-04,5.318527791582650099e-04,4.866388848763503194e-04,4.321445417539288014e-04,3.710909598915596019e-04,3.059388961054697320e-04,2.386274697145571166e-04,1.704715572089041814e-04,1.021923340762571908e-04,3.403882903322066888e-05,-3.403882903322066888e-05,-1.021923340762571908e-04,-1.704715572088955078e-04,-2.386274697145571166e-04,-3.059388961054627931e-04,-3.710909598915665408e-04,-4.321445417539288014e-04,-4.866388848763503194e-04,-5.318527791582650099e-04,-5.652080116641741703e-04,-5.847406620182737935e-04,-5.895173969603997866e-04,-5.798675201337255558e-04,-5.573526011035112582e-04,-5.244853120985396022e-04
7.042963470277538440e-04,7.567414903545399696e-04,7.940371875755983244e-04,8.117617650338151969e-04,8.071537589135063806e-04,7.797013436143876430e-04,7.312079595070686278e-04,6.653054024623114571e-04,5.866016175886529238e-04,4.997604159036016236e-04,4.087720475680067800e-04,3.165421259646791774e-04,2.247923894323836103e-04,1.341889301120051392e-04,4.459889552481041686e-05,-4.459889552481041686e-05,-1.341889301120051392e-04,-2.247923894323940186e-04,-3.165421259646791774e-04,-4.087720475680067800e-04,-4.997604159036016236e-04,-5.866016175886529238e-04,-6.653054024623045182e-04,-7.312079595070686278e-04,-7.797013436143807041e-04,-8.071537589135063806e-04,-8.117617650338221358e-04,-7.940371875755913855e-04,-7.567414903545469085e-04,-7.042963470277538440e-04
9.627352743016640013e-04,1.048308333460062913e-03,1.111244756769852460e-03,1.143404000873295134e-03,1.139639665130184887e-03,1.099106451942520601e-03,1.025411606460142899e-03,9.255355883002816531e-04,8.080016767018707857e-04,6.810175159376943843e-04,5.511500642289869634e-04,4.227291490241855132e-04,2.978647241664508782e-04,1.768325056801418882e-04,5.860501629679354396e-05,-5.860501629679354396e-05,-1.768325056801418882e-04,-2.978647241664335310e-04,-4.227291490241889826e-04,-5.511500642289834939e-04,-6.810175159376943843e-04,-8.080016767018707857e-04,-9.255355883002747142e-04,-1.025411606460149838e-03,-1.099106451942520601e-03,-1.139639665130191826e-03,-1.143404000873295134e-03,-1.111244756769852460e-03,-1.048308333460069852e-03,-9.627352743016640013e-04
1.342887172346603208e-03,1.486490224053449438e-03,1.595619367159566149e-03,1.654505868819100556e-03,1.652964757378153071e-03,1.589484424863896184e-03,1.471599988560265415e-03,1.313338441696079717e-03,1.131062016117768965e-03,9.395802753126847318e-04,7.497708199228382553e-04,5.678981903196600456e-04,3.961174779041690130e-04,2.334992590094023268e-04,7.710359773806241268e-05,-7.710359773805894323e-05,-2.334992590093988574e-04,-3.961174779041551353e-04,-5.678981903196565761e-04,-7.497708199228417247e-04,-9.395802753127055484e-04,-1.131062016117762026e-03,-1.313338441696072778e-03,-1.471599988560265415e-03,-1.589484424863896184e-03,-1.652964757378139193e-03,-1.654505868819086678e-03,-1.595619367159559210e-03,-1.486490224053449438e-03,-1.342887172346603208e-03
1.916670834269433576e-03,2.166090888171504081e-03,2.362331992252234003e-03,2.473048346403244890e-03,2.476643743205400594e-03,2.370138791689790914e-03,2.170162364027825030e-03,1.906414305174054802e-03,1.611602821513236083e-03,1.313031324729867222e-03,1.028549143465340432e-03,7.664890424161352467e-04,5.277443102057743918e-04,3.083015805573872947e-04,1.013366944470940612e-04,-1.013366944470940612e-04,-3.083015805573872947e-04,-5.277443102057743918e-04,-7.664890424161317772e-04,-1.028549143465336962e-03,-1.313031324729888039e-03,-1.611602821513243022e-03,-1.906414305174054802e-03,-2.170162364027838908e-03,-2.370138791689804791e-03,-2.476643743205414472e-03,-2.473048346403272646e-03,-2.362331992252247881e-03,-2.166090888171504081e-03,-1.916670834269433576e-03
2.807628354094704459e-03,3.259133851295642481e-03,3.628940703494121234e-03,3.846267343870085620e-03,3.861506356344440727e-03,3.668086878243367877e-03,3.305353002625535663e-03,2.840218408701689068e-03,2.340975108353113288e-03,1.858634393004078567e-03,1.421234569059362518e-03,1.037336220557294464e-03,7.026503688321861230e-04,4.059023279556414621e-04,1.326599304627140707e-04,-1.326599304627140707e-04,-4.059023279556414621e-04,-7.026503688321462243e-04,-1.037336220557290994e-03,-1.421234569059369457e-03,-1.858634393004106322e-03,-2.340975108353120226e-03,-2.840218408701675190e-03,-3.305353002625535663e-03,-3.668086878243353999e-03,-3.861506356344454605e-03,-3.846267343870099498e-03,-3.628940703494121234e-03,-3.259133851295656359e-03,-2.807628354094718337e-03
4.233961577202099980e-03,5.092238790721653752e-03,5.831425064281331450e-03,6.284927262254505487e-03,6.327530413101661866e-03,5.942797000579036482e-03,5.232400261757433335e-03,4.358652213657401853e-03,3.470610932447923402e-03,2.662906630479466852e-03,1.973955211063853354e-03,1.403586535032752547e-03,9.317484502231326848e-04,5.309465819305220213e-04,1.723384549396633769e-04,-1.723384549396633769e-04,-5.309465819305220213e-04,-9.317484502231482973e-04,-1.403586535032762955e-03,-1.973955211063849885e-03,-2.662906630479446035e-03,-3.470610932447916464e-03,-4.358652213657512875e-03,-5.232400261757433335e-03,-5.942797000579036482e-03,-6.327530413101634110e-03,-6.284927262254491609e-03,-5.831425064281303694e-03,-5.092238790721681507e-03,-4.233961577202099980e-03
6.590067953090680830e-03,8.316523599835007330e-03,9.906239485599710459e-03,1.093408057077244200e-02,1.104614462672762198e-02,1.019501410854645185e-02,8.674516662279738166e-03,6.914176230180812954e-03,5.252020908657117904e-03,3.852863604262513064e-03,2.745803113052107391e-03,1.890632308947294560e-03,1.225002641483702304e-03,6.868740312403857906e-04,2.211621144791280080e-04,-2.211621144791280080e-04,-6.868740312403857906e-04,-1.225002641483728325e-03,-1.890632308947292825e-03,-2.745803113052103922e-03,-3.852863604262554698e-03,-5.252020908657110965e-03,-6.914176230180771321e-03,-8.674516662279738166e-03,-1.019501410854642409e-02,-1.104614462672759423e-02,-1.093408057077244200e-02,-9.906239485599710459e-03,-8.316523599835021208e-03,-6.590067953090680830e-03
1.059603820574878119e-02,1.429501862427291770e-02,1.803502829707256949e-02,2.063430462935436638e-02,2.094459600009843103e-02,1.880411876570445284e-02,1.519171410683972656e-02,1.136328259221151826e-02,8.094008159229851285e-03,5.602404697444246517e-03,3.802801363255850498e-03,2.519922105658566058e-03,1.587471011749684580e-03,8.739160839673215664e-04,2.788492163887275332e-04,-2.788492163887257985e-04,-8.739160839673285053e-04,-1.587471011749644681e-03,-2.519922105658568660e-03,-3.802801363255853100e-03,-5.602404697444295090e-03,-8.094008159229851285e-03,-1.136328259221150438e-02,-1.519171410683975432e-02,-1.880411876570442509e-02,-2.094459600009843103e-02,-2.063430462935436638e-02,-1.803502829707256949e-02,-1.429501862427300096e-02,-1.059603820574877425e-02
