3.468250491794434148e-03,3.636223640670305929e-03,3.743441762819484792e-03,3.778324219321671507e-03,3.733656070149287548e-03,3.607603474716249842e-03,3.403823530726910601e-03,3.130636244429833154e-03,2.799493929724193586e-03,2.423154845679228314e-03,2.013986675351200906e-03,1.582713141471603011e-03,1.137746332022944104e-03,6.850928154683941923e-04,2.287251424753829893e-04,-2.287251424753829893e-04,-6.850928154683941923e-04,-1.137746332022935430e-03,-1.582713141471604745e-03,-2.013986675351202640e-03,-2.423154845679231784e-03,-2.799493929724197055e-03,-3.130636244429829684e-03,-3.403823530726910601e-03,-3.607603474716253311e-03,-3.733656070149291017e-03,-3.778324219321671507e-03,-3.743441762819477853e-03,-3.636223640670285112e-03,-3.468250491794434148e-03
4.506819491909556941e-03,4.764448462430230513e-03,4.936962952724496118e-03,5.005496960212817148e-03,4.958328496276448449e-03,4.792809286474193631e-03,4.515571553038725400e-03,4.140938976941826305e-03,3.688043429002162144e-03,3.177491822459570237e-03,2.628417043450070878e-03,2.056461013549729794e-03,1.472864816880912683e-03,8.845472316328234497e-04,2.949094486072150606e-04,-2.949094486072150606e-04,-8.845472316328234497e-04,-1.472864816880904010e-03,-2.056461013549731529e-03,-2.628417043450070878e-03,-3.177491822459577175e-03,-3.688043429002162144e-03,-4.140938976941822836e-03,-4.515571553038721930e-03,-4.792809286474193631e-03,-4.958328496276441510e-03,-5.005496960212817148e-03,-4.936962952724492648e-03,-4.764448462430230513e-03,-4.506819491909550002e-03
5.927639677681683511e-03,6.327016283068712110e-03,6.605134306680249257e-03,6.730263143263075232e-03,6.682657430836735912e-03,6.458375121436613076e-03,6.069694426027859302e-03,5.541960317170951250e-03,4.907982134857581669e-03,4.201807100958236674e-03,3.453546201637007484e-03,2.686193002433199389e-03,1.914550258518665782e-03,1.145832299392638559e-03,3.813361490415077826e-04,-3.813361490415077826e-04,-1.145832299392638559e-03,-1.914550258518693537e-03,-2.686193002433199389e-03,-3.453546201637004015e-03,-4.201807100958247082e-03,-4.907982134857581669e-03,-5.541960317170975536e-03,-6.069694426027859302e-03,-6.458375121436613076e-03,-6.682657430836728973e-03,-6.730263143263082171e-03,-6.605134306680256195e-03,-6.327016283068725988e-03,-5.927639677681676572e-03
7.899607274162251391e-03,8.527699806965237384e-03,8.980148696620809945e-03,9.201698884447322146e-03,9.157717098797084343e-03,8.842077732768766074e-03,8.278053539703102148e-03,7.511802239350238997e-03,6.601089653473252161e-03,5.603366454184244283e-03,4.566647567679167630e-03,3.524720723887830170e-03,2.496375302473693991e-03,1.487379965603531640e-03,4.938601006066120624e-04,-4.938601006066120624e-04,-1.487379965603531640e-03,-2.496375302473683583e-03,-3.524720723887828436e-03,-4.566647567679167630e-03,-5.603366454184261630e-03,-6.601089653473259100e-03,-7.511802239350238997e-03,-8.278053539703095209e-03,-8.842077732768766074e-03,-9.157717098797077404e-03,-9.201698884447322146e-03,-8.980148696620823823e-03,-8.527699806965244322e-03,-7.899607274162251391e-03
1.067792712330294103e-02,1.168352191404747192e-02,1.243082236383306893e-02,1.281994473561634540e-02,1.278738107431325044e-02,1.232305759802913153e-02,1.147233782468044111e-02,1.032193330821278704e-02,8.976294121557634731e-03,7.534194814710085120e-03,6.072731513966433264e-03,4.640840701699400217e-03,3.260410529313112482e-03,1.931595267953587630e-03,6.394785027111458964e-04,-6.394785027111458964e-04,-1.931595267953587630e-03,-3.260410529313093400e-03,-4.640840701699396748e-03,-6.072731513966433264e-03,-7.534194814710105936e-03,-8.976294121557627792e-03,-1.032193330821279398e-02,-1.147233782468044111e-02,-1.232305759802912459e-02,-1.278738107431325044e-02,-1.281994473561634540e-02,-1.243082236383306893e-02,-1.168352191404747886e-02,-1.067792712330294796e-02
1.465206372302512577e-02,1.629616431640522334e-02,1.755614031045737294e-02,1.824415163228279568e-02,1.823800643165289503e-02,1.751995148516029277e-02,1.618140948131501639e-02,1.439087591210226613e-02,1.234233387168474916e-02,1.020818876865140640e-02,8.111860053932606895e-03,6.121418800807760380e-03,4.257098054781967983e-03,2.504238053627785149e-03,8.260453919964536040e-04,-8.260453919964536040e-04,-2.504238053627781679e-03,-4.257098054781955840e-03,-6.121418800807763849e-03,-8.111860053932610365e-03,-1.020818876865142028e-02,-1.234233387168475610e-02,-1.439087591210225919e-02,-1.618140948131502332e-02,-1.751995148516029277e-02,-1.823800643165289503e-02,-1.824415163228279568e-02,-1.755614031045736601e-02,-1.629616431640523028e-02,-1.465206372302512577e-02
2.041903150533895539e-02,2.317074059791931345e-02,2.534959253416103897e-02,2.658759581055955556e-02,2.663731134744752593e-02,2.546491789280200257e-02,2.326202565335140637e-02,2.036824352330170174e-02,1.715332246624182849e-02,1.392088459382219423e-02,1.086461369367143492e-02,8.070536218676552243e-03,5.542645622550676499e-03,3.232278155085799992e-03,1.061481252431828448e-03,-1.061481252431828448e-03,-3.232278155085799992e-03,-5.542645622550638335e-03,-8.070536218676547038e-03,-1.086461369367143492e-02,-1.392088459382220464e-02,-1.715332246624182155e-02,-2.036824352330168786e-02,-2.326202565335142719e-02,-2.546491789280200257e-02,-2.663731134744750512e-02,-2.658759581055956250e-02,-2.534959253416102509e-02,-2.317074059791931345e-02,-2.041903150533894845e-02
2.888866004204078408e-02,3.360892899644910004e-02,3.748751351618964667e-02,3.977358331911677591e-02,3.993869293612717364e-02,3.791296309178339430e-02,3.411628003811112420e-02,2.925992521858580830e-02,2.406517246854221470e-02,1.906562695070065233e-02,1.454992903057054227e-02,1.060181700961788931e-02,7.171794050115164187e-03,4.139234341015544244e-03,1.352200086932767858e-03,-1.352200086932767858e-03,-4.139234341015539040e-03,-7.171794050115190208e-03,-1.060181700961789278e-02,-1.454992903057053880e-02,-1.906562695070064539e-02,-2.406517246854221470e-02,-2.925992521858584994e-02,-3.411628003811112420e-02,-3.791296309178339430e-02,-3.993869293612717364e-02,-3.977358331911677591e-02,-3.748751351618963973e-02,-3.360892899644911391e-02,-2.888866004204079102e-02
4.141264062052323058e-02,4.970225967099832498e-02,5.682057775174799430e-02,6.117730633491197390e-02,6.158229296288918186e-02,5.787934408805091302e-02,5.103374096909542301e-02,4.259232288896025453e-02,3.398484753232410699e-02,2.612841008214377564e-02,1.940350916616363774e-02,1.381768759805733493e-02,9.183199104121707312e-03,5.236989181830627865e-03,1.700518388543834081e-03,-1.700518388543834081e-03,-5.236989181830620926e-03,-9.183199104121703843e-03,-1.381768759805733146e-02,-1.940350916616364468e-02,-2.612841008214380339e-02,-3.398484753232411393e-02,-4.259232288896024066e-02,-5.103374096909542301e-02,-5.787934408805092690e-02,-6.158229296288918186e-02,-6.117730633491198777e-02,-5.682057775174798736e-02,-4.970225967099835274e-02,-4.141264062052323058e-02
5.987295103260432960e-02,7.469848248201045593e-02,8.813445984789573806e-02,9.671556764217686952e-02,9.762832313458053024e-02,9.049827648020129789e-02,7.765006164482943229e-02,6.255515097780817158e-02,4.805150740908362833e-02,3.562151942768509993e-02,2.561688298486405890e-02,1.776772098940977013e-02,1.157515336110523374e-02,6.513747550862068053e-03,2.101075035671452762e-03,-2.101075035671452762e-03,-6.513747550862061114e-03,-1.157515336110521986e-02,-1.776772098940976666e-02,-2.561688298486405543e-02,-3.562151942768516238e-02,-4.805150740908362139e-02,-6.255515097780808831e-02,-7.765006164482943229e-02,-9.049827648020129789e-02,-9.762832313458050248e-02,-9.671556764217686952e-02,-8.813445984789573806e-02,-7.469848248201049756e-02,-5.987295103260432960e-02
