-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02,-1.703137054443359375e+02
-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02,-1.627280426025390625e+02
-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02,-1.551423797607421875e+02
-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02,-1.475567169189453125e+02
-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02,-1.399710540771484375e+02
-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02,-1.323853912353515625e+02
-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02,-1.247997360229492188e+02
-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02,-1.172140731811523438e+02
-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02,-1.096284179687500000e+02
-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02,-1.020427551269531250e+02
