4.535147392290272972e-02,5.536936728980740297e-02,6.734789045023614751e-02,8.133137033663861981e-02,9.709954948375110195e-02,1.140267935534580723e-01,1.309724504197654626e-01,1.462896817679405492e-01,1.580441483335792707e-01,1.644599085041035247e-01,1.644599085041035247e-01,1.580441483335792707e-01,1.462896817679406603e-01,1.309724504197652406e-01,1.140267935534581834e-01,9.709954948375110195e-02,8.133137033663839777e-02,6.734789045023609200e-02,5.536936728980723643e-02,4.535147392290272972e-02
5.536936728980740297e-02,6.911402801679367158e-02,8.613132130030987099e-02,1.067615060711745167e-01,1.309724504197653516e-01,1.580441483335792707e-01,1.862382932974808725e-01,2.126474494046298735e-01,2.335024534859853063e-01,2.450997125197276194e-01,2.450997125197276194e-01,2.335024534859853063e-01,2.126474494046299846e-01,1.862382932974812055e-01,1.580441483335794928e-01,1.309724504197653516e-01,1.067615060711746278e-01,8.613132130031009304e-02,6.911402801679389363e-02,5.536936728980740297e-02
6.734789045023614751e-02,8.613132130030987099e-02,1.103044814533602480e-01,1.408982225196384608e-01,1.785214164809538762e-01,2.227092478058000369e-01,2.710446672235740095e-01,3.184261191467017138e-01,3.572689150329095842e-01,3.794113840883381883e-01,3.794113840883381883e-01,3.572689150329095842e-01,3.184261191467019358e-01,2.710446672235735655e-01,2.227092478058003699e-01,1.785214164809538762e-01,1.408982225196379057e-01,1.103044814533606921e-01,8.613132130031009304e-02,6.734789045023614751e-02
8.133137033663861981e-02,1.067615060711745167e-01,1.408982225196384608e-01,1.862382932974808725e-01,2.450997125197280635e-01,3.184261191467018248e-01,4.036779887375566700e-01,4.922788327203504455e-01,5.686055113559889129e-01,6.136043304162401846e-01,6.136043304162388523e-01,5.686055113559889129e-01,4.922788327203506675e-01,4.036779887375570031e-01,3.184261191467019358e-01,2.450997125197280635e-01,1.862382932974810945e-01,1.408982225196384608e-01,1.067615060711746278e-01,8.133137033663861981e-02
9.709954948375110195e-02,1.309724504197653516e-01,1.785214164809538762e-01,2.450997125197280635e-01,3.370097159786555885e-01,4.597540976521916622e-01,6.136043304162398515e-01,7.860035506195484079e-01,9.447244049394674104e-01,1.042751107094405327e+00,1.042751107094405771e+00,9.447244049394674104e-01,7.860035506195486299e-01,6.136043304162401846e-01,4.597540976521921063e-01,3.370097159786555885e-01,2.450997125197277304e-01,1.785214164809540982e-01,1.309724504197652406e-01,9.709954948375110195e-02
1.140267935534580723e-01,1.580441483335792707e-01,2.227092478058000369e-01,3.184261191467018248e-01,4.597540976521916622e-01,6.641641785758252148e-01,9.447244049394669663e-01,1.290791936177998922e+00,1.639133122573690926e+00,1.868721594595775581e+00,1.868721594595776025e+00,1.639133122573690926e+00,1.290791936177999588e+00,9.447244049394676324e-01,6.641641785758236605e-01,4.597540976521916622e-01,3.184261191467018248e-01,2.227092478058005920e-01,1.580441483335791597e-01,1.140267935534580723e-01
1.309724504197654626e-01,1.862382932974808725e-01,2.710446672235740095e-01,4.036779887375566700e-01,6.136043304162398515e-01,9.447244049394669663e-01,1.449395283606955687e+00,2.150154966049359295e+00,2.943507539969801190e+00,3.515912809700521002e+00,3.515912809700521002e+00,2.943507539969801190e+00,2.150154966049359295e+00,1.449395283606956797e+00,9.447244049394669663e-01,6.136043304162398515e-01,4.036779887375571141e-01,2.710446672235742316e-01,1.862382932974805394e-01,1.309724504197654626e-01
1.462896817679405492e-01,2.126474494046298735e-01,3.184261191467017138e-01,4.922788327203504455e-01,7.860035506195484079e-01,1.290791936177998922e+00,2.150154966049359295e+00,3.515912809700520114e+00,5.304059210298714078e+00,6.758669332358329562e+00,6.758669332358331339e+00,5.304059210298714078e+00,3.515912809700522335e+00,2.150154966049361072e+00,1.290791936177999588e+00,7.860035506195484079e-01,4.922788327203504455e-01,3.184261191467017138e-01,2.126474494046297625e-01,1.462896817679405492e-01
1.580441483335792707e-01,2.335024534859853063e-01,3.572689150329095842e-01,5.686055113559889129e-01,9.447244049394674104e-01,1.639133122573690926e+00,2.943507539969801190e+00,5.304059210298714078e+00,8.905326960069150033e+00,1.226429388154581979e+01,1.226429388154582156e+01,8.905326960069150033e+00,5.304059210298719407e+00,2.943507539969804299e+00,1.639133122573690926e+00,9.447244049394674104e-01,5.686055113559886909e-01,3.572689150329093621e-01,2.335024534859855283e-01,1.580441483335792707e-01
1.644599085041035247e-01,2.450997125197276194e-01,3.794113840883381883e-01,6.136043304162401846e-01,1.042751107094405327e+00,1.868721594595775581e+00,3.515912809700521002e+00,6.758669332358329562e+00,1.226429388154581979e+01,1.795537368852514959e+01,1.795537368852514959e+01,1.226429388154581979e+01,6.758669332358335780e+00,3.515912809700525443e+00,1.868721594595777358e+00,1.042751107094405327e+00,6.136043304162401846e-01,3.794113840883395206e-01,2.450997125197273974e-01,1.644599085041035247e-01
1.644599085041035247e-01,2.450997125197276194e-01,3.794113840883381883e-01,6.136043304162388523e-01,1.042751107094405771e+00,1.868721594595776025e+00,3.515912809700521002e+00,6.758669332358331339e+00,1.226429388154582156e+01,1.795537368852514959e+01,1.795537368852515669e+01,1.226429388154582156e+01,6.758669332358337556e+00,3.515912809700526331e+00,1.868721594595777802e+00,1.042751107094405771e+00,6.136043304162392964e-01,3.794113840883395206e-01,2.450997125197273974e-01,1.644599085041035247e-01
1.580441483335792707e-01,2.335024534859853063e-01,3.572689150329095842e-01,5.686055113559889129e-01,9.447244049394674104e-01,1.639133122573690926e+00,2.943507539969801190e+00,5.304059210298714078e+00,8.905326960069150033e+00,1.226429388154581979e+01,1.226429388154582156e+01,8.905326960069150033e+00,5.304059210298719407e+00,2.943507539969804299e+00,1.639133122573690926e+00,9.447244049394674104e-01,5.686055113559886909e-01,3.572689150329093621e-01,2.335024534859855283e-01,1.580441483335792707e-01
1.462896817679406603e-01,2.126474494046299846e-01,3.184261191467019358e-01,4.922788327203506675e-01,7.860035506195486299e-01,1.290791936177999588e+00,2.150154966049359295e+00,3.515912809700522335e+00,5.304059210298719407e+00,6.758669332358335780e+00,6.758669332358337556e+00,5.304059210298719407e+00,3.515912809700523667e+00,2.150154966049361072e+00,1.290791936178000920e+00,7.860035506195486299e-01,4.922788327203506675e-01,3.184261191467019358e-01,2.126474494046299846e-01,1.462896817679406603e-01
1.309724504197652406e-01,1.862382932974812055e-01,2.710446672235735655e-01,4.036779887375570031e-01,6.136043304162401846e-01,9.447244049394676324e-01,1.449395283606956797e+00,2.150154966049361072e+00,2.943507539969804299e+00,3.515912809700525443e+00,3.515912809700526331e+00,2.943507539969804299e+00,2.150154966049361072e+00,1.449395283606957019e+00,9.447244049394680765e-01,6.136043304162401846e-01,4.036779887375576692e-01,2.710446672235747867e-01,1.862382932974807614e-01,1.309724504197652406e-01
1.140267935534581834e-01,1.580441483335794928e-01,2.227092478058003699e-01,3.184261191467019358e-01,4.597540976521921063e-01,6.641641785758236605e-01,9.447244049394669663e-01,1.290791936177999588e+00,1.639133122573690926e+00,1.868721594595777358e+00,1.868721594595777802e+00,1.639133122573690926e+00,1.290791936178000920e+00,9.447244049394680765e-01,6.641641785758252148e-01,4.597540976521921063e-01,3.184261191467021579e-01,2.227092478058008140e-01,1.580441483335793817e-01,1.140267935534581834e-01
