-4.171377563476562500e+01,-3.186177444458007812e+01
-4.436646652221679688e+01,-3.258605194091796875e+01
-4.808848953247070312e+01,-3.423941040039062500e+01
-5.303877258300781250e+01,-3.554105377197265625e+01
-5.816078948974609375e+01,-3.638040924072265625e+01
-6.358916854858398438e+01,-3.642775344848632812e+01
-6.755595397949218750e+01,-3.517789840698242188e+01
-6.995407867431640625e+01,-3.378232192993164062e+01
-7.044390106201171875e+01,-3.354403305053710938e+01
-7.061566162109375000e+01,-3.580633163452148438e+01
-7.287126159667968750e+01,-3.915586090087890625e+01
-7.595842742919921875e+01,-4.198136138916015625e+01
-7.818578338623046875e+01,-4.424909210205078125e+01
-7.920954895019531250e+01,-4.543013000488281250e+01
-7.885266113281250000e+01,-4.633423233032226562e+01
-7.767380523681640625e+01,-4.733904266357421875e+01
-7.551425170898437500e+01,-4.932228851318359375e+01
-7.408390045166015625e+01,-5.180040740966796875e+01
-7.353615570068359375e+01,-5.529085159301757812e+01
-7.322924041748046875e+01,-5.791112518310546875e+01
-7.240898132324218750e+01,-5.982070159912109375e+01
-6.985704040527343750e+01,-6.163421249389648438e+01
-6.760178375244140625e+01,-6.433731842041015625e+01
-6.450234222412109375e+01,-6.765937805175781250e+01
-6.013800048828125000e+01,-7.050746917724609375e+01
-5.546633529663085938e+01,-7.376755523681640625e+01
-4.970485305786132812e+01,-7.716326904296875000e+01
-4.221502685546875000e+01,-8.148947906494140625e+01
-3.398519134521484375e+01,-8.725319671630859375e+01
-2.434879493713378906e+01,-9.245078277587890625e+01
-1.373503398895263672e+01,-9.572150421142578125e+01
2.171907958984375000e+02,-1.192981567382812500e+02
2.222335510253906250e+02,-1.188596343994140625e+02
2.256421966552734375e+02,-1.190208816528320312e+02
2.276053161621093750e+02,-1.180363464355468750e+02
2.288919219970703125e+02,-1.159124755859375000e+02
2.308151702880859375e+02,-1.128294219970703125e+02
2.329903869628906250e+02,-1.090852508544921875e+02
2.353338012695312500e+02,-1.053298950195312500e+02
2.386993408203125000e+02,-1.018010711669921875e+02
2.415340270996093750e+02,-9.855390167236328125e+01
2.443443756103515625e+02,-9.617304229736328125e+01
2.451381378173828125e+02,-9.485700988769531250e+01
2.440226287841796875e+02,-9.282795715332031250e+01
2.421291809082031250e+02,-8.896741485595703125e+01
2.408077087402343750e+02,-8.391139984130859375e+01
2.398793945312500000e+02,-7.836904907226562500e+01
2.393557281494140625e+02,-7.283463287353515625e+01
2.403581695556640625e+02,-6.755039215087890625e+01
2.407660064697265625e+02,-6.460457611083984375e+01
2.395203247070312500e+02,-6.331519317626953125e+01
2.364956359863281250e+02,-6.213490676879882812e+01
2.321008758544921875e+02,-6.001506423950195312e+01
2.278230133056640625e+02,-5.663008499145507812e+01
2.239327850341796875e+02,-5.230294418334960938e+01
2.205753326416015625e+02,-4.848547744750976562e+01
2.175135498046875000e+02,-4.455926132202148438e+01
2.155394287109375000e+02,-4.109799575805664062e+01
2.133674926757812500e+02,-3.983959197998046875e+01
2.099763793945312500e+02,-3.948763656616210938e+01
2.047821655273437500e+02,-3.904870605468750000e+01
1.985529937744140625e+02,-3.689114379882812500e+01
1.930431060791015625e+02,-3.313889694213867188e+01
-8.329737091064453125e+01,2.854116058349609375e+01
-7.920149230957031250e+01,2.884079742431640625e+01
-7.608140563964843750e+01,2.664707756042480469e+01
-7.519744110107421875e+01,2.409407424926757812e+01
-7.773590850830078125e+01,2.229343032836914062e+01
-8.154029083251953125e+01,2.265276527404785156e+01
-8.367410278320312500e+01,2.473481750488281250e+01
-8.251522827148437500e+01,2.704419708251953125e+01
-7.988294982910156250e+01,3.095318222045898438e+01
-7.623242950439453125e+01,3.155102729797363281e+01
-7.423170471191406250e+01,3.080480384826660156e+01
-7.520023345947265625e+01,2.939583587646484375e+01
-7.729900360107421875e+01,2.833211326599121094e+01
-7.900171661376953125e+01,2.914151382446289062e+01
-7.968139648437500000e+01,3.121511077880859375e+01
-7.759591674804687500e+01,3.404389190673828125e+01
-7.477777099609375000e+01,3.620829010009765625e+01
-7.143453216552734375e+01,3.604293060302734375e+01
-7.050873565673828125e+01,3.435392379760742188e+01
-7.121707153320312500e+01,3.270653533935546875e+01
-7.389936828613281250e+01,3.274011611938476562e+01
-7.650239562988281250e+01,3.476339340209960938e+01
-7.664745330810546875e+01,3.683298873901367188e+01
-7.518894195556640625e+01,3.814193725585937500e+01
-7.284451293945312500e+01,3.968572616577148438e+01
-7.044031524658203125e+01,3.869498062133789062e+01
-6.842403411865234375e+01,3.577319717407226562e+01
-6.851150512695312500e+01,3.201624679565429688e+01
-7.149309539794921875e+01,2.938397216796875000e+01
-7.480962371826171875e+01,3.112409019470214844e+01
-7.553129577636718750e+01,3.375836181640625000e+01
-7.324542999267578125e+01,3.587336349487304688e+01
-9.182598114013671875e+01,1.934506988525390625e+01
-8.849949645996093750e+01,1.758975601196289062e+01
-8.637001037597656250e+01,1.471674919128417969e+01
-8.597104644775390625e+01,1.044399166107177734e+01
-8.805601501464843750e+01,6.495431900024414062e+00
-9.265308380126953125e+01,5.172158718109130859e+00
-9.654757690429687500e+01,6.266160488128662109e+00
-9.824250030517578125e+01,8.578717231750488281e+00
-9.747277069091796875e+01,9.439927101135253906e+00
-9.555703735351562500e+01,6.966151237487792969e+00
-9.324721527099609375e+01,3.066958427429199219e+00
-9.362376403808593750e+01,1.051912903785705566e-01
-9.565290832519531250e+01,-1.122877120971679688e+00
-9.806105041503906250e+01,-1.302643060684204102e+00
-9.985899353027343750e+01,-1.000452160835266113e+00
-1.005681076049804688e+02,8.217507004737854004e-01
-9.809582519531250000e+01,7.165586948394775391e-01
-9.584468841552734375e+01,-1.085410833358764648e+00
-9.578016662597656250e+01,-3.120695829391479492e+00
-9.618778991699218750e+01,-5.003659725189208984e+00
-9.603877258300781250e+01,-6.371892452239990234e+00
-9.725763702392578125e+01,-6.742576122283935547e+00
-9.805017089843750000e+01,-6.086836338043212891e+00
-9.859912109375000000e+01,-5.728534221649169922e+00
-9.705231475830078125e+01,-5.364939689636230469e+00
-9.383693695068359375e+01,-6.765726566314697266e+00
-9.166333007812500000e+01,-9.761590003967285156e+00
-9.097000885009765625e+01,-1.402750015258789062e+01
-9.146395111083984375e+01,-1.683855247497558594e+01
-9.154292297363281250e+01,-1.604257011413574219e+01
-9.034190368652343750e+01,-1.456080722808837891e+01
-8.800592803955078125e+01,-1.316223335266113281e+01
-5.004249954223632812e+01,3.774948120117187500e+01
-4.715006256103515625e+01,3.710946273803710938e+01
-4.543846130371093750e+01,3.438276290893554688e+01
-4.718502044677734375e+01,3.076608276367187500e+01
-5.173292922973632812e+01,2.934141540527343750e+01
-5.543140792846679688e+01,3.080738830566406250e+01
-5.722607040405273438e+01,3.200713348388671875e+01
-5.714066696166992188e+01,3.303175735473632812e+01
-5.574016952514648438e+01,3.373250961303710938e+01
-5.416828155517578125e+01,3.288135910034179688e+01
-5.420392608642578125e+01,3.088958549499511719e+01
-5.612899017333984375e+01,2.957775306701660156e+01
-5.847615814208984375e+01,2.908169555664062500e+01
-6.033889770507812500e+01,2.952682685852050781e+01
-6.142088317871093750e+01,3.070482635498046875e+01
-6.165563583374023438e+01,3.223926925659179688e+01
-6.095610427856445312e+01,3.301912307739257812e+01
-6.057669830322265625e+01,3.256549835205078125e+01
-6.055625534057617188e+01,3.104338264465332031e+01
-6.109897613525390625e+01,2.908165740966796875e+01
-6.285726928710937500e+01,2.769633293151855469e+01
-6.477701568603515625e+01,2.757546615600585938e+01
-6.574181365966796875e+01,2.854861831665039062e+01
-6.565525054931640625e+01,2.979173278808593750e+01
-6.380671310424804688e+01,3.046222305297851562e+01
-6.172733306884765625e+01,2.895211982727050781e+01
-6.012514495849609375e+01,2.668886756896972656e+01
-6.016079711914062500e+01,2.368288803100585938e+01
-6.169382095336914062e+01,2.070530319213867188e+01
-6.399794387817382812e+01,2.218534851074218750e+01
-6.287752151489257812e+01,2.629026603698730469e+01
-5.986919784545898438e+01,2.972243309020996094e+01
2.683737182617187500e+02,-4.966593551635742188e+01
2.662666625976562500e+02,-4.807336425781250000e+01
2.634710693359375000e+02,-4.701916503906250000e+01
2.595505371093750000e+02,-4.631756591796875000e+01
2.549650726318359375e+02,-4.517247009277343750e+01
2.501431732177734375e+02,-4.241439819335937500e+01
2.455959014892578125e+02,-3.873436355590820312e+01
2.415635070800781250e+02,-3.497226333618164062e+01
2.389103851318359375e+02,-3.190330314636230469e+01
2.362725524902343750e+02,-2.914128303527832031e+01
2.323787841796875000e+02,-2.667663383483886719e+01
2.279979095458984375e+02,-2.546072578430175781e+01
2.226467285156250000e+02,-2.348975372314453125e+01
2.171756896972656250e+02,-2.086290168762207031e+01
2.117286376953125000e+02,-1.774104309082031250e+01
2.070384216308593750e+02,-1.422459125518798828e+01
2.032030944824218750e+02,-1.073593997955322266e+01
2.000918579101562500e+02,-8.228559494018554688e+00
1.966237182617187500e+02,-6.554305553436279297e+00
1.925886535644531250e+02,-5.115639686584472656e+00
1.872636718750000000e+02,-3.757731437683105469e+00
1.816616058349609375e+02,-1.107688769698143005e-01
1.774631195068359375e+02,4.878568172454833984e+00
1.754381561279296875e+02,9.982500076293945312e+00
1.750668640136718750e+02,1.412283992767333984e+01
1.752289886474609375e+02,1.689076995849609375e+01
1.743985595703125000e+02,1.810300636291503906e+01
1.730263519287109375e+02,1.852150344848632812e+01
1.706436004638671875e+02,1.955896377563476562e+01
1.672836914062500000e+02,2.185483551025390625e+01
1.649580535888671875e+02,2.607060623168945312e+01
1.646398315429687500e+02,2.985750961303710938e+01
2.620329589843750000e+02,-4.977044296264648438e+01
2.600652465820312500e+02,-4.851403045654296875e+01
2.575833435058593750e+02,-4.810323715209960938e+01
2.541053009033203125e+02,-4.829094314575195312e+01
2.504327850341796875e+02,-4.741700744628906250e+01
2.463600463867187500e+02,-4.492702102661132812e+01
2.424360046386718750e+02,-4.121034622192382812e+01
2.389613952636718750e+02,-3.753073120117187500e+01
2.369154510498046875e+02,-3.423775482177734375e+01
2.348720855712890625e+02,-3.189179611206054688e+01
2.318654174804687500e+02,-2.963376808166503906e+01
2.284547882080078125e+02,-2.812433624267578125e+01
2.237701568603515625e+02,-2.672274780273437500e+01
2.188170776367187500e+02,-2.410597801208496094e+01
2.137537841796875000e+02,-2.101898384094238281e+01
2.092031402587890625e+02,-1.767643165588378906e+01
2.049811401367187500e+02,-1.489875984191894531e+01
2.007695770263671875e+02,-1.225350666046142578e+01
1.961098022460937500e+02,-1.086903095245361328e+01
1.902970581054687500e+02,-9.462879180908203125e+00
1.835637054443359375e+02,-7.000667095184326172e+00
1.773816986083984375e+02,-2.978000879287719727e+00
1.730736694335937500e+02,2.110751867294311523e+00
1.698817596435546875e+02,7.144907951354980469e+00
1.681803436279296875e+02,1.135605812072753906e+01
1.664032287597656250e+02,1.431990051269531250e+01
1.642832031250000000e+02,1.747474479675292969e+01
1.623861389160156250e+02,2.041236686706542969e+01
1.603059997558593750e+02,2.359101486206054688e+01
1.582539215087890625e+02,2.744335174560546875e+01
1.573210601806640625e+02,3.201734542846679688e+01
1.580411529541015625e+02,3.651617050170898438e+01
9.360395050048828125e+01,-6.711614227294921875e+01
9.529685974121093750e+01,-6.869393920898437500e+01
9.610131072998046875e+01,-7.146349334716796875e+01
9.605236816406250000e+01,-7.387699890136718750e+01
9.543061065673828125e+01,-7.551157379150390625e+01
9.478556823730468750e+01,-7.642358398437500000e+01
9.526824188232421875e+01,-7.666161346435546875e+01
9.699852752685546875e+01,-7.719033813476562500e+01
9.895314788818359375e+01,-7.764971160888671875e+01
1.020694656372070312e+02,-7.939826202392578125e+01
1.041154556274414062e+02,-8.264376068115234375e+01
1.042482681274414062e+02,-8.586738586425781250e+01
1.040771713256835938e+02,-8.760884857177734375e+01
1.052389297485351562e+02,-8.838083648681640625e+01
1.074144287109375000e+02,-8.869902801513671875e+01
1.110309524536132812e+02,-8.851617431640625000e+01
1.150195617675781250e+02,-8.982522583007812500e+01
1.184552536010742188e+02,-9.144998168945312500e+01
1.219883422851562500e+02,-9.375057220458984375e+01
1.247126312255859375e+02,-9.659575653076171875e+01
1.265201187133789062e+02,-9.890814971923828125e+01
1.284465942382812500e+02,-9.967283630371093750e+01
1.318397674560546875e+02,-9.962940216064453125e+01
1.367064666748046875e+02,-1.004172821044921875e+02
1.412473144531250000e+02,-1.025490188598632812e+02
1.458176422119140625e+02,-1.047633132934570312e+02
1.499903106689453125e+02,-1.068625946044921875e+02
1.538047943115234375e+02,-1.088411560058593750e+02
1.571117858886718750e+02,-1.108897552490234375e+02
1.608020935058593750e+02,-1.111123504638671875e+02
1.650641021728515625e+02,-1.104104843139648438e+02
1.698394775390625000e+02,-1.095337829589843750e+02
2.232295684814453125e+02,-4.158407974243164062e+01
2.205777587890625000e+02,-4.080260086059570312e+01
2.167189331054687500e+02,-4.039659881591796875e+01
2.114684753417968750e+02,-4.001889801025390625e+01
2.051057586669921875e+02,-3.855343246459960938e+01
1.984179687500000000e+02,-3.503838348388671875e+01
1.934133605957031250e+02,-3.054924583435058594e+01
1.902639160156250000e+02,-2.621430397033691406e+01
1.886025543212890625e+02,-2.418082046508789062e+01
1.858099822998046875e+02,-2.490406036376953125e+01
1.804062652587890625e+02,-2.580068397521972656e+01
1.734198150634765625e+02,-2.443463516235351562e+01
1.674664611816406250e+02,-2.095498847961425781e+01
1.628813171386718750e+02,-1.650828552246093750e+01
1.601657562255859375e+02,-1.208004283905029297e+01
1.589390563964843750e+02,-8.686777114868164062e+00
1.583857879638671875e+02,-6.116090774536132812e+00
1.575991210937500000e+02,-4.301349639892578125e+00
1.561289978027343750e+02,-3.409062862396240234e+00
1.528167266845703125e+02,-2.457909584045410156e+00
1.486782073974609375e+02,1.532015055418014526e-01
1.451556091308593750e+02,4.671514987945556641e+00
1.434784545898437500e+02,9.263139724731445312e+00
1.429037628173828125e+02,1.336454010009765625e+01
1.433985748291015625e+02,1.632565307617187500e+01
1.437722625732421875e+02,1.809302139282226562e+01
1.426844024658203125e+02,1.978528404235839844e+01
1.411133270263671875e+02,2.098243141174316406e+01
1.386789703369140625e+02,2.333840751647949219e+01
1.366094970703125000e+02,2.714307403564453125e+01
1.362383422851562500e+02,3.170049095153808594e+01
1.370915222167968750e+02,3.576149749755859375e+01
2.409143066406250000e+02,-4.730228805541992188e+01
2.408307189941406250e+02,-4.635510635375976562e+01
2.391994934082031250e+02,-4.653517532348632812e+01
2.363946838378906250e+02,-4.613991546630859375e+01
2.325556182861328125e+02,-4.515278244018554688e+01
2.280484466552734375e+02,-4.224900054931640625e+01
2.242883911132812500e+02,-3.801094436645507812e+01
2.212970428466796875e+02,-3.362530517578125000e+01
2.201442260742187500e+02,-2.955586051940917969e+01
2.194517822265625000e+02,-2.775033950805664062e+01
2.185326538085937500e+02,-2.746239471435546875e+01
2.156817016601562500e+02,-2.717535018920898438e+01
2.108436737060546875e+02,-2.515373039245605469e+01
2.059865722656250000e+02,-2.157239723205566406e+01
2.014447937011718750e+02,-1.781547546386718750e+01
1.977868804931640625e+02,-1.432892799377441406e+01
1.946370544433593750e+02,-1.130593872070312500e+01
1.907903747558593750e+02,-9.269130706787109375e+00
1.864537658691406250e+02,-7.646002769470214844e+00
1.813723602294921875e+02,-5.547906875610351562e+00
1.754822540283203125e+02,-2.540013551712036133e+00
1.703652954101562500e+02,2.430219173431396484e+00
1.662762451171875000e+02,8.014206886291503906e+00
1.641981658935546875e+02,1.363450527191162109e+01
1.637087554931640625e+02,1.790438842773437500e+01
1.626028289794921875e+02,2.149636268615722656e+01
1.614360198974609375e+02,2.554890632629394531e+01
1.606422271728515625e+02,2.859685134887695312e+01
1.594022369384765625e+02,3.157391929626464844e+01
1.583571777343750000e+02,3.582934188842773438e+01
1.584432525634765625e+02,4.077400588989257812e+01
1.599906921386718750e+02,4.539867782592773438e+01
6.623217773437500000e+01,-5.036433792114257812e+01
6.750654602050781250e+01,-5.159978485107421875e+01
6.857588958740234375e+01,-5.275781631469726562e+01
6.904716491699218750e+01,-5.481836318969726562e+01
