5.588416671752929688e+01,5.643401718139648438e+01,5.698386383056640625e+01,5.753371429443359375e+01,5.808356475830078125e+01,5.863341522216796875e+01,5.918326187133789062e+01,5.973311233520507812e+01,6.028296279907226562e+01,6.083281326293945312e+01,6.138265991210937500e+01,6.193251037597656250e+01,6.248236083984375000e+01,6.303221130371093750e+01,6.358205795288085938e+01,6.413191223144531250e+01,6.468175506591796875e+01,6.523160552978515625e+01,6.578145599365234375e+01,6.633130645751953125e+01
5.588416671752929688e+01,5.643401718139648438e+01,5.698386383056640625e+01,5.753371429443359375e+01,5.808356475830078125e+01,5.863341522216796875e+01,5.918326187133789062e+01,5.973311233520507812e+01,6.028296279907226562e+01,6.083281326293945312e+01,6.138265991210937500e+01,6.193251037597656250e+01,6.248236083984375000e+01,6.303221130371093750e+01,6.358205795288085938e+01,6.413191223144531250e+01,6.468175506591796875e+01,6.523160552978515625e+01,6.578145599365234375e+01,6.633130645751953125e+01
5.588416671752929688e+01,5.643401718139648438e+01,5.698386383056640625e+01,5.753371429443359375e+01,5.808356475830078125e+01,5.863341522216796875e+01,5.918326187133789062e+01,5.973311233520507812e+01,6.028296279907226562e+01,6.083281326293945312e+01,6.138265991210937500e+01,6.193251037597656250e+01,6.248236083984375000e+01,6.303221130371093750e+01,6.358205795288085938e+01,6.413191223144531250e+01,6.468175506591796875e+01,6.523160552978515625e+01,6.578145599365234375e+01,6.633130645751953125e+01
5.588416671752929688e+01,5.643401718139648438e+01,5.698386383056640625e+01,5.753371429443359375e+01,5.808356475830078125e+01,5.863341522216796875e+01,5.918326187133789062e+01,5.973311233520507812e+01,6.028296279907226562e+01,6.083281326293945312e+01,6.138265991210937500e+01,6.193251037597656250e+01,6.248236083984375000e+01,6.303221130371093750e+01,6.358205795288085938e+01,6.413191223144531250e+01,6.468175506591796875e+01,6.523160552978515625e+01,6.578145599365234375e+01,6.633130645751953125e+01
5.588416671752929688e+01,5.643401718139648438e+01,5.698386383056640625e+01,5.753371429443359375e+01,5.808356475830078125e+01,5.863341522216796875e+01,5.918326187133789062e+01,5.973311233520507812e+01,6.028296279907226562e+01,6.083281326293945312e+01,6.138265991210937500e+01,6.193251037597656250e+01,6.248236083984375000e+01,6.303221130371093750e+01,6.358205795288085938e+01,6.413191223144531250e+01,6.468175506591796875e+01,6.523160552978515625e+01,6.578145599365234375e+01,6.633130645751953125e+01
5.588416671752929688e+01,5.643401718139648438e+01,5.698386383056640625e+01,5.753371429443359375e+01,5.808356475830078125e+01,5.863341522216796875e+01,5.918326187133789062e+01,5.973311233520507812e+01,6.028296279907226562e+01,6.083281326293945312e+01,6.138265991210937500e+01,6.193251037597656250e+01,6.248236083984375000e+01,6.303221130371093750e+01,6.358205795288085938e+01,6.413191223144531250e+01,6.468175506591796875e+01,6.523160552978515625e+01,6.578145599365234375e+01,6.633130645751953125e+01
5.588416671752929688e+01,5.643401718139648438e+01,5.698386383056640625e+01,5.753371429443359375e+01,5.808356475830078125e+01,5.863341522216796875e+01,5.918326187133789062e+01,5.973311233520507812e+01,6.028296279907226562e+01,6.083281326293945312e+01,6.138265991210937500e+01,6.193251037597656250e+01,6.248236083984375000e+01,6.303221130371093750e+01,6.358205795288085938e+01,6.413191223144531250e+01,6.468175506591796875e+01,6.523160552978515625e+01,6.578145599365234375e+01,6.633130645751953125e+01
5.588416671752929688e+01,5.643401718139648438e+01,5.698386383056640625e+01,5.753371429443359375e+01,5.808356475830078125e+01,5.863341522216796875e+01,5.918326187133789062e+01,5.973311233520507812e+01,6.028296279907226562e+01,6.083281326293945312e+01,6.138265991210937500e+01,6.193251037597656250e+01,6.248236083984375000e+01,6.303221130371093750e+01,6.358205795288085938e+01,6.413191223144531250e+01,6.468175506591796875e+01,6.523160552978515625e+01,6.578145599365234375e+01,6.633130645751953125e+01
5.588416671752929688e+01,5.643401718139648438e+01,5.698386383056640625e+01,5.753371429443359375e+01,5.808356475830078125e+01,5.863341522216796875e+01,5.918326187133789062e+01,5.973311233520507812e+01,6.028296279907226562e+01,6.083281326293945312e+01,6.138265991210937500e+01,6.193251037597656250e+01,6.248236083984375000e+01,6.303221130371093750e+01,6.358205795288085938e+01,6.413191223144531250e+01,6.468175506591796875e+01,6.523160552978515625e+01,6.578145599365234375e+01,6.633130645751953125e+01
5.588416671752929688e+01,5.643401718139648438e+01,5.698386383056640625e+01,5.753371429443359375e+01,5.808356475830078125e+01,5.863341522216796875e+01,5.918326187133789062e+01,5.973311233520507812e+01,6.028296279907226562e+01,6.083281326293945312e+01,6.138265991210937500e+01,6.193251037597656250e+01,6.248236083984375000e+01,6.303221130371093750e+01,6.358205795288085938e+01,6.413191223144531250e+01,6.468175506591796875e+01,6.523160552978515625e+01,6.578145599365234375e+01,6.633130645751953125e+01
5.588416671752929688e+01,5.643401718139648438e+01,5.698386383056640625e+01,5.753371429443359375e+01,5.808356475830078125e+01,5.863341522216796875e+01,5.918326187133789062e+01,5.973311233520507812e+01,6.028296279907226562e+01,6.083281326293945312e+01,6.138265991210937500e+01,6.193251037597656250e+01,6.248236083984375000e+01,6.303221130371093750e+01,6.358205795288085938e+01,6.413191223144531250e+01,6.468175506591796875e+01,6.523160552978515625e+01,6.578145599365234375e+01,6.633130645751953125e+01
5.588416671752929688e+01,5.643401718139648438e+01,5.698386383056640625e+01,5.753371429443359375e+01,5.808356475830078125e+01,5.863341522216796875e+01,5.918326187133789062e+01,5.973311233520507812e+01,6.028296279907226562e+01,6.083281326293945312e+01,6.138265991210937500e+01,6.193251037597656250e+01,6.248236083984375000e+01,6.303221130371093750e+01,6.358205795288085938e+01,6.413191223144531250e+01,6.468175506591796875e+01,6.523160552978515625e+01,6.578145599365234375e+01,6.633130645751953125e+01
5.588416671752929688e+01,5.643401718139648438e+01,5.698386383056640625e+01,5.753371429443359375e+01,5.808356475830078125e+01,5.863341522216796875e+01,5.918326187133789062e+01,5.973311233520507812e+01,6.028296279907226562e+01,6.083281326293945312e+01,6.138265991210937500e+01,6.193251037597656250e+01,6.248236083984375000e+01,6.303221130371093750e+01,6.358205795288085938e+01,6.413191223144531250e+01,6.468175506591796875e+01,6.523160552978515625e+01,6.578145599365234375e+01,6.633130645751953125e+01
5.588416671752929688e+01,5.643401718139648438e+01,5.698386383056640625e+01,5.753371429443359375e+01,5.808356475830078125e+01,5.863341522216796875e+01,5.918326187133789062e+01,5.973311233520507812e+01,6.028296279907226562e+01,6.083281326293945312e+01,6.138265991210937500e+01,6.193251037597656250e+01,6.248236083984375000e+01,6.303221130371093750e+01,6.358205795288085938e+01,6.413191223144531250e+01,6.468175506591796875e+01,6.523160552978515625e+01,6.578145599365234375e+01,6.633130645751953125e+01
